dataset,sequence_name,model_type,past,iterations,AUC,RAUC,VUS,F1,RF,AUCf,RAUCf,VUSf,F1f,RFf,run_name,overview_plot,latent_plot,roc_plot,code_configuration,experiment_name,experiment_type,slurm,path
fsb,2-std_cut_wave-stdRatio_2-stdPast_70,tcNF-mlp,124,cubicspline,0.97,0.98,0.99,0.02,0.0,[0.9700425472553532],[0.9821541953620558],[0.989421719792735],[0.022573363431151242],[0.002211626709645647],tcNF-mlp#2-std_cut_wave-stdRatio_2-stdPast_70#cubicspline#1fps7ky6hz,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-std_cut_wave-stdRatio_2-stdPast_70#cubicspline#1fps7ky6hz/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-std_cut_wave-stdRatio_2-stdPast_70#cubicspline#1fps7ky6hz/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-std_cut_wave-stdRatio_2-stdPast_70#cubicspline#1fps7ky6hz/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 6, 'input_embedding_type': 0, 'seed': 74, 'past': 124, 'hidden_multiplier': 33, 'st_net_layers': 2, 'st_dropout': 0.1, 'st_funnel_factor': 3, 'encoder_layers': 1, 'encoder_dropout': 0.3, 'encoder_compression_factor': 7, 'input_shape': [4785, 2], 'hist_shape': [4785, 124, 2]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23137816,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-std_cut_wave-stdRatio_2-stdPast_70#cubicspline#1fps7ky6hz/
fsb,4-rw-one-channels-variance-anomaly,tcNF-mlp,173,slinear,0.66,0.85,0.75,0.53,0.46,[0.6556640419947507],[0.8456883099734971],[0.7541336985824774],[0.5330948121645797],[0.46241069214514763],tcNF-mlp#4-rw-one-channels-variance-anomaly#slinear#fth40jcev8,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#4-rw-one-channels-variance-anomaly#slinear#fth40jcev8/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#4-rw-one-channels-variance-anomaly#slinear#fth40jcev8/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#4-rw-one-channels-variance-anomaly#slinear#fth40jcev8/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 8, 'input_embedding_type': 0, 'seed': 86, 'past': 173, 'hidden_multiplier': 3, 'st_net_layers': 6, 'st_dropout': 0.5, 'st_funnel_factor': 7, 'encoder_layers': 3, 'encoder_dropout': 0.1, 'encoder_compression_factor': 1, 'input_shape': [785, 4], 'hist_shape': [785, 173, 4]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23137925,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#4-rw-one-channels-variance-anomaly#slinear#fth40jcev8/
fsb,2-sine-one-channel-frequency-anomaly,tcNF-cnn,73,quadratic,0.84,0.91,0.9,0.16,0.07,[0.8392258064516129],[0.9070411626618038],[0.9022881847555021],[0.15873015873015872],[0.07422680412371134],tcNF-cnn#2-sine-one-channel-frequency-anomaly#quadratic#vkz4tao253,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-sine-one-channel-frequency-anomaly#quadratic#vkz4tao253/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-sine-one-channel-frequency-anomaly#quadratic#vkz4tao253/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-sine-one-channel-frequency-anomaly#quadratic#vkz4tao253/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 11, 'input_embedding_type': 0, 'seed': 85, 'past': 73, 'hidden_multiplier': 50, 'st_net_layers': 2, 'st_dropout': 0.4, 'st_funnel_factor': 2, 'encoder_layers': 1, 'encoder_size': 6, 'encoder_dropout': 0.3, 'encoder_channel_depth': 5, 'input_shape': [785, 2], 'hist_shape': [785, 73, 2]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23136369,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-sine-one-channel-frequency-anomaly#quadratic#vkz4tao253/
fsb,2-sine-one-channel-frequency-anomaly,tcNF-base,35,cubic,0.78,0.85,0.87,0.12,0.05,[0.78],[0.850619872731952],[0.8741796860019306],[0.12121212121212122],[0.04551724137931034],tcNF-base#2-sine-one-channel-frequency-anomaly#cubic#gux802tm3b,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-sine-one-channel-frequency-anomaly#cubic#gux802tm3b/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-sine-one-channel-frequency-anomaly#cubic#gux802tm3b/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-sine-one-channel-frequency-anomaly#cubic#gux802tm3b/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 15, 'input_embedding_type': 0, 'seed': 30, 'past': 35, 'hidden_multiplier': 35, 'st_net_layers': 7, 'st_dropout': 0.2, 'st_funnel_factor': 1, 'input_shape': [785, 2], 'hist_shape': [785, 35, 2]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23134618,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-sine-one-channel-frequency-anomaly#cubic#gux802tm3b/
fsb,2-std_cut_increasing_continue-stdRatio_2-stdPast_50,tcNF-cnn,12,quadratic,1.0,0.76,0.77,0.0,0.0,[1.0],[0.7647703920710217],[0.7709219617681493],[0.0],[0],tcNF-cnn#2-std_cut_increasing_continue-stdRatio_2-stdPast_50#quadratic#zh65i9r2ox,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-std_cut_increasing_continue-stdRatio_2-stdPast_50#quadratic#zh65i9r2ox/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-std_cut_increasing_continue-stdRatio_2-stdPast_50#quadratic#zh65i9r2ox/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-std_cut_increasing_continue-stdRatio_2-stdPast_50#quadratic#zh65i9r2ox/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 7, 'input_embedding_type': 0, 'seed': 32, 'past': 12, 'hidden_multiplier': 16, 'st_net_layers': 5, 'st_dropout': 0.1, 'st_funnel_factor': 2, 'encoder_layers': 1, 'encoder_size': 5, 'encoder_dropout': 0.3, 'encoder_channel_depth': 8, 'input_shape': [885, 2], 'hist_shape': [885, 12, 2]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23136500,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-std_cut_increasing_continue-stdRatio_2-stdPast_50#quadratic#zh65i9r2ox/
fsb,2-rw-one-channels-platform-anomaly,tcNF-mlp,38,slinear,0.46,0.66,0.62,0.31,0.29,[0.4640583941605839],[0.6582080107931013],[0.6182513725767583],[0.3050847457627119],[0.2852748013440822],tcNF-mlp#2-rw-one-channels-platform-anomaly#slinear#oaickdrugj,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-rw-one-channels-platform-anomaly#slinear#oaickdrugj/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-rw-one-channels-platform-anomaly#slinear#oaickdrugj/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-rw-one-channels-platform-anomaly#slinear#oaickdrugj/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 20, 'input_embedding_type': 0, 'seed': 80, 'past': 38, 'hidden_multiplier': 3, 'st_net_layers': 2, 'st_dropout': 0.8, 'st_funnel_factor': 7, 'encoder_layers': 2, 'encoder_dropout': 0.3, 'encoder_compression_factor': 13, 'input_shape': [785, 2], 'hist_shape': [785, 38, 2]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23137496,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-rw-one-channels-platform-anomaly#slinear#oaickdrugj/
fsb,4-ecg-one-channel-amplitude-anomaly,tcNF-base,4,quadratic,0.73,0.74,0.71,0.57,0.36,[0.7261459854014598],[0.7375760900054615],[0.7138142479768215],[0.567741935483871],[0.3639173809189265],tcNF-base#4-ecg-one-channel-amplitude-anomaly#quadratic#evm5s07qry,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#4-ecg-one-channel-amplitude-anomaly#quadratic#evm5s07qry/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#4-ecg-one-channel-amplitude-anomaly#quadratic#evm5s07qry/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#4-ecg-one-channel-amplitude-anomaly#quadratic#evm5s07qry/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 19, 'input_embedding_type': 0, 'seed': 33, 'past': 4, 'hidden_multiplier': 37, 'st_net_layers': 8, 'st_dropout': 0.2, 'st_funnel_factor': 1, 'input_shape': [785, 4], 'hist_shape': [785, 4, 4]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23135665,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#4-ecg-one-channel-amplitude-anomaly#quadratic#evm5s07qry/
fsb,2-sine-one-channel-mean-anomaly,tcNF-cnn,24,quadratic,0.87,0.83,0.88,0.06,0.01,[0.8734193548387097],[0.833177699925654],[0.8844208093851125],[0.05732484076433121],[0.013176470588235293],tcNF-cnn#2-sine-one-channel-mean-anomaly#quadratic#dlj61y32a8,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-sine-one-channel-mean-anomaly#quadratic#dlj61y32a8/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-sine-one-channel-mean-anomaly#quadratic#dlj61y32a8/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-sine-one-channel-mean-anomaly#quadratic#dlj61y32a8/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 19, 'input_embedding_type': 0, 'seed': 30, 'past': 24, 'hidden_multiplier': 22, 'st_net_layers': 6, 'st_dropout': 0.1, 'st_funnel_factor': 9, 'encoder_layers': 1, 'encoder_size': 6, 'encoder_dropout': 0.6, 'encoder_channel_depth': 8, 'input_shape': [785, 2], 'hist_shape': [785, 24, 2]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23136369,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-sine-one-channel-mean-anomaly#quadratic#dlj61y32a8/
fsb,2-rw-one-channels-trend-anomaly,tcNF-mlp,14,cubicspline,0.27,0.4,0.33,0.0,0.0,[0.2726715328467153],[0.3994953655222738],[0.33469839052271766],[0.0],[0],tcNF-mlp#2-rw-one-channels-trend-anomaly#cubicspline#txcopnezwb,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-rw-one-channels-trend-anomaly#cubicspline#txcopnezwb/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-rw-one-channels-trend-anomaly#cubicspline#txcopnezwb/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-rw-one-channels-trend-anomaly#cubicspline#txcopnezwb/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 3, 'input_embedding_type': 0, 'seed': 82, 'past': 14, 'hidden_multiplier': 17, 'st_net_layers': 4, 'st_dropout': 0.6, 'st_funnel_factor': 6, 'encoder_layers': 1, 'encoder_dropout': 0.2, 'encoder_compression_factor': 2, 'input_shape': [785, 4], 'hist_shape': [785, 14, 4]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23137496,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-rw-one-channels-trend-anomaly#cubicspline#txcopnezwb/
fsb,2-std_cut_wave-stdRatio_2-stdPast_30,tcNF-cnn,95,linear,0.93,0.99,0.99,0.01,0.0,[0.9325172630257377],[0.9867806133044763],[0.9876129424000938],[0.014732965009208104],[0.0011586875230420813],tcNF-cnn#2-std_cut_wave-stdRatio_2-stdPast_30#linear#4g7l9yckfs,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-std_cut_wave-stdRatio_2-stdPast_30#linear#4g7l9yckfs/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-std_cut_wave-stdRatio_2-stdPast_30#linear#4g7l9yckfs/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-std_cut_wave-stdRatio_2-stdPast_30#linear#4g7l9yckfs/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 16, 'input_embedding_type': 0, 'seed': 82, 'past': 95, 'hidden_multiplier': 42, 'st_net_layers': 2, 'st_dropout': 0.1, 'st_funnel_factor': 2, 'encoder_layers': 1, 'encoder_size': 4, 'encoder_dropout': 0.3, 'encoder_channel_depth': 6, 'input_shape': [4785, 2], 'hist_shape': [4785, 95, 2]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23136503,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-std_cut_wave-stdRatio_2-stdPast_30#linear#4g7l9yckfs/
fsb,2-big_past_std_cut_wave,tcNF-base,5,linear,0.82,0.83,0.81,0.03,0.03,[0.8200684638425332],[0.8255049571065398],[0.8107583330699885],[0.0273972602739726],[0.031013916500994033],tcNF-base#2-big_past_std_cut_wave#linear#wbjd15kgz8,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-big_past_std_cut_wave#linear#wbjd15kgz8/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-big_past_std_cut_wave#linear#wbjd15kgz8/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-big_past_std_cut_wave#linear#wbjd15kgz8/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 15, 'input_embedding_type': 0, 'seed': 63, 'past': 5, 'hidden_multiplier': 43, 'st_net_layers': 5, 'st_dropout': 0.1, 'st_funnel_factor': 5, 'input_shape': [785, 2], 'hist_shape': [785, 5, 2]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23132671,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-big_past_std_cut_wave#linear#wbjd15kgz8/
fsb,2-sine-one-channel-anomaly-noise-01%,tcNF-mlp,25,linear,0.98,0.94,0.98,0.93,0.61,[0.980875912408759],[0.9399686553450525],[0.97933209419863],[0.9313725490196079],[0.606555286315521],tcNF-mlp#2-sine-one-channel-anomaly-noise-01%#linear#wtc3yo09vr,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-sine-one-channel-anomaly-noise-01%#linear#wtc3yo09vr/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-sine-one-channel-anomaly-noise-01%#linear#wtc3yo09vr/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-sine-one-channel-anomaly-noise-01%#linear#wtc3yo09vr/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 16, 'input_embedding_type': 0, 'seed': 73, 'past': 25, 'hidden_multiplier': 6, 'st_net_layers': 4, 'st_dropout': 0.1, 'st_funnel_factor': 1, 'encoder_layers': 1, 'encoder_dropout': 0.5, 'encoder_compression_factor': 11, 'input_shape': [785, 2], 'hist_shape': [785, 25, 2]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23137497,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-sine-one-channel-anomaly-noise-01%#linear#wtc3yo09vr/
fsb,4-ecg-one-channel-amplitude-anomaly,tcNF-mlp,43,cubicspline,0.75,0.79,0.77,0.48,0.23,[0.751080291970803],[0.7870059166430035],[0.7701989041577337],[0.48333333333333334],[0.23351351351351354],tcNF-mlp#4-ecg-one-channel-amplitude-anomaly#cubicspline#4snjpwailb,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#4-ecg-one-channel-amplitude-anomaly#cubicspline#4snjpwailb/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#4-ecg-one-channel-amplitude-anomaly#cubicspline#4snjpwailb/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#4-ecg-one-channel-amplitude-anomaly#cubicspline#4snjpwailb/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 19, 'input_embedding_type': 0, 'seed': 31, 'past': 43, 'hidden_multiplier': 47, 'st_net_layers': 3, 'st_dropout': 0.2, 'st_funnel_factor': 3, 'encoder_layers': 3, 'encoder_dropout': 0.1, 'encoder_compression_factor': 7, 'input_shape': [785, 4], 'hist_shape': [785, 43, 4]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23137919,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#4-ecg-one-channel-amplitude-anomaly#cubicspline#4snjpwailb/
fsb,2-cbf-one-channel-short-anomaly,tcNF-mlp,20,slinear,0.6,0.79,0.69,0.04,0.04,[0.6021935483870968],[0.7888733437779049],[0.6937801336159038],[0.03773584905660377],[0.03522012578616352],tcNF-mlp#2-cbf-one-channel-short-anomaly#slinear#k76cod84sx,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-cbf-one-channel-short-anomaly#slinear#k76cod84sx/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-cbf-one-channel-short-anomaly#slinear#k76cod84sx/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-cbf-one-channel-short-anomaly#slinear#k76cod84sx/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 19, 'input_embedding_type': 0, 'seed': 33, 'past': 20, 'hidden_multiplier': 47, 'st_net_layers': 4, 'st_dropout': 0.6, 'st_funnel_factor': 10, 'encoder_layers': 1, 'encoder_dropout': 0.3, 'encoder_compression_factor': 1, 'input_shape': [785, 2], 'hist_shape': [785, 20, 2]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23137494,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-mlp#2-cbf-one-channel-short-anomaly#slinear#k76cod84sx/
fsb,2-sine-one-channel-mean-anomaly,tcNF-base,28,slinear,0.9,0.83,0.9,0.18,0.07,[0.9028387096774193],[0.8345659349690876],[0.8983114115987534],[0.17777777777777778],[0.06573957016434892],tcNF-base#2-sine-one-channel-mean-anomaly#slinear#i415cwl9n2,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-sine-one-channel-mean-anomaly#slinear#i415cwl9n2/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-sine-one-channel-mean-anomaly#slinear#i415cwl9n2/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-sine-one-channel-mean-anomaly#slinear#i415cwl9n2/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 20, 'input_embedding_type': 0, 'seed': 63, 'past': 28, 'hidden_multiplier': 34, 'st_net_layers': 6, 'st_dropout': 0.1, 'st_funnel_factor': 9, 'input_shape': [785, 2], 'hist_shape': [785, 28, 2]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23134618,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-sine-one-channel-mean-anomaly#slinear#i415cwl9n2/
fsb,2-sine-one-channel-anomaly-noise-01%,tcNF-cnn,10,quadratic,0.98,0.98,0.97,0.93,0.7,[0.9843065693430657],[0.9758531461706063],[0.9707067473367492],[0.9253731343283582],[0.7039093354702078],tcNF-cnn#2-sine-one-channel-anomaly-noise-01%#quadratic#9hyitf5a8w,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-sine-one-channel-anomaly-noise-01%#quadratic#9hyitf5a8w/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-sine-one-channel-anomaly-noise-01%#quadratic#9hyitf5a8w/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-sine-one-channel-anomaly-noise-01%#quadratic#9hyitf5a8w/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 13, 'input_embedding_type': 0, 'seed': 68, 'past': 10, 'hidden_multiplier': 20, 'st_net_layers': 5, 'st_dropout': 0.1, 'st_funnel_factor': 3, 'encoder_layers': 1, 'encoder_size': 7, 'encoder_dropout': 0.3, 'encoder_channel_depth': 6, 'input_shape': [785, 2], 'hist_shape': [785, 10, 2]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23136141,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-sine-one-channel-anomaly-noise-01%#quadratic#9hyitf5a8w/
fsb,2-sine-one-channel-anomaly-noise-30%,tcNF-cnn,61,nearest,0.79,0.87,0.86,0.43,0.15,[0.7927299270072993],[0.8679095567234211],[0.857464020273695],[0.4319526627218935],[0.14760768853528355],tcNF-cnn#2-sine-one-channel-anomaly-noise-30%#nearest#9t2yvwh0m8,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-sine-one-channel-anomaly-noise-30%#nearest#9t2yvwh0m8/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-sine-one-channel-anomaly-noise-30%#nearest#9t2yvwh0m8/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-sine-one-channel-anomaly-noise-30%#nearest#9t2yvwh0m8/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 13, 'input_embedding_type': 0, 'seed': 91, 'past': 61, 'hidden_multiplier': 16, 'st_net_layers': 7, 'st_dropout': 0.2, 'st_funnel_factor': 4, 'encoder_layers': 1, 'encoder_size': 5, 'encoder_dropout': 0.9, 'encoder_channel_depth': 10, 'input_shape': [785, 2], 'hist_shape': [785, 61, 2]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23136369,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-cnn#2-sine-one-channel-anomaly-noise-30%#nearest#9t2yvwh0m8/
fsb,2-std_cut_wave-stdRatio_2-stdPast_10,tcNF-base,40,nearest,0.86,0.9,0.91,0.02,0.01,[0.8582339401548441],[0.8976460461849732],[0.9111352578079228],[0.015355086372360844],[0.00601147645505055],tcNF-base#2-std_cut_wave-stdRatio_2-stdPast_10#nearest#lehpo0q1ck,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-std_cut_wave-stdRatio_2-stdPast_10#nearest#lehpo0q1ck/*overview.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-std_cut_wave-stdRatio_2-stdPast_10#nearest#lehpo0q1ck/*latent_space.png,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-std_cut_wave-stdRatio_2-stdPast_10#nearest#lehpo0q1ck/*roc_curve.png,"{'coupling_stabilizer': 'tanh+bias', 'st_linear': True, 'batch_norm': 'none', 'input_embedding': 'none', 'coupling_layers': 19, 'input_embedding_type': 0, 'seed': 41, 'past': 40, 'hidden_multiplier': 40, 'st_net_layers': 2, 'st_dropout': 0.1, 'st_funnel_factor': 6, 'input_shape': [4785, 2], 'hist_shape': [4785, 40, 2]}",TFselfopt_simple_impute_v1_fsb_cc_re3-fsb,simple_impute_v1_fsb,23134734,../results/TFselfopt_simple_impute_v1_fsb_cc_re3-fsb/tcNF-base#2-std_cut_wave-stdRatio_2-stdPast_10#nearest#lehpo0q1ck/
